Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769984943,25,,Aggregated,24.000000,0.000000,5,6,7,7,8,9,14,18,29,29,29,513,0,5,5.359214742708651,1.6354500003217254,29.166124999392196,2364.393762183236
1769984944,25,,Aggregated,23.600000,0.000000,5,6,7,7,8,9,14,18,29,29,29,545,0,5,5.302498935801383,1.6354500003217254,29.166124999392196,2364.664220183486
1769984945,25,,Aggregated,23.800000,0.000000,5,6,7,7,8,9,13,18,29,29,29,567,0,5,5.278812160510168,1.6354500003217254,29.166124999392196,2364.252204585538
1769984946,25,,Aggregated,22.800000,0.000000,5,6,7,7,8,9,13,18,29,29,29,595,0,5,5.251499462201155,1.6354500003217254,29.166124999392196,2362.105882352941
1769984947,25,,Aggregated,23.600000,0.000000,5,6,7,7,8,9,12,17,29,29,29,625,0,5,5.21196383201459,1.6108540003187954,29.166124999392196,2361.008
1769984948,25,,Aggregated,22.600000,0.000000,5,6,7,7,8,9,13,18,29,29,29,643,0,5,5.238434664088444,1.6108540003187954,29.166124999392196,2360.866251944012
1769984949,25,,Aggregated,23.800000,0.000000,5,6,7,7,8,9,12,18,29,29,29,673,0,5,5.207178613692321,1.6108540003187954,29.166124999392196,2360.4606240713224
1769984950,25,,Aggregated,23.600000,0.000000,5,6,7,7,8,9,12,18,29,29,29,695,0,5,5.1763673108136,1.6108540003187954,29.166124999392196,2360.798561151079
1769984951,25,,Aggregated,23.800000,0.000000,5,6,7,7,8,9,12,17,29,29,29,717,0,5,5.154466608104615,1.6108540003187954,29.166124999392196,2360.5913528591354
1769984952,25,,Aggregated,24.800000,0.000000,5,6,7,7,8,9,13,17,29,29,29,745,0,5,5.175555446991387,1.6108540003187954,29.166124999392196,2358.0053691275166
1769984953,25,,Aggregated,24.800000,0.000000,5,6,7,7,8,9,12,17,29,29,29,769,0,5,5.151102794553612,1.6108540003187954,29.166124999392196,2358.592977893368
1769984954,25,,Aggregated,24.800000,0.000000,5,6,7,7,8,9,12,17,29,29,29,797,0,5,5.106404306161779,1.6108540003187954,29.166124999392196,2359.076537013802
1769984955,25,,Aggregated,24.500000,0.000000,5,6,7,7,8,9,12,16,29,29,29,825,0,5,5.0817176303142775,1.6108540003187954,29.166124999392196,2357.7042424242422
1769984956,25,,Aggregated,25.400000,0.000000,5,6,7,7,8,9,12,16,29,29,29,849,0,5,5.05161248293221,1.594096000189893,29.166124999392196,2356.9163722025914
1769984957,25,,Aggregated,25.000000,0.000000,5,6,7,7,8,9,11,16,29,29,29,879,0,5,5.02935803299923,1.594096000189893,29.166124999392196,2357.5961319681455
1769984958,25,,Aggregated,26.400000,0.000000,5,6,7,7,8,9,11,14,29,29,29,904,0,5,5.012701000007845,1.594096000189893,29.166124999392196,2359.2323008849557
1769984959,25,,Aggregated,25.200000,0.000000,5,6,7,7,8,9,11,14,29,29,29,931,0,5,4.990529501619197,1.594096000189893,29.166124999392196,2356.516648764769
1769984960,25,,Aggregated,25.600000,0.000000,5,6,7,7,8,9,11,14,29,29,29,957,0,5,4.975253234067587,1.594096000189893,29.166124999392196,2357.199582027168
1769984961,25,,Aggregated,26.600000,0.000000,5,6,7,7,8,9,11,14,29,29,29,981,0,5,4.970295848124342,1.594096000189893,29.166124999392196,2355.7635066258918
1769984962,25,,Aggregated,26.000000,0.000000,5,6,7,7,8,9,11,14,26,29,29,1009,0,5,4.958343646198464,1.594096000189893,29.166124999392196,2355.478691774034
1769984963,25,,Aggregated,26.300000,0.000000,5,6,7,7,8,9,11,14,26,29,29,1033,0,5,4.94587232527601,1.594096000189893,29.166124999392196,2355.974830590513
1769984964,25,,Aggregated,26.200000,0.000000,5,6,6,7,8,9,11,14,26,29,29,1057,0,5,4.930376723757931,1.594096000189893,29.166124999392196,2355.3812677388837
1769984965,25,,Aggregated,26.500000,0.000000,5,6,6,7,8,9,11,14,26,29,29,1081,0,5,4.91828207031665,1.594096000189893,29.166124999392196,2354.1184088806663
1769984966,25,,Aggregated,26.200000,0.000000,5,6,6,7,8,9,11,14,26,29,29,1103,0,5,4.900070434278585,1.594096000189893,29.166124999392196,2353.7760652765187
1769984967,25,,Aggregated,26.400000,0.000000,5,6,6,7,7,9,11,14,26,29,29,1131,0,5,4.880213938118303,1.594096000189893,29.166124999392196,2355.233421750663
1769984968,25,,Aggregated,25.400000,0.000000,5,6,6,7,7,9,11,14,26,29,29,1151,0,5,4.87166067854825,1.594096000189893,29.166124999392196,2355.0642919200695
1769984969,25,,Aggregated,26.000000,0.000000,5,6,6,7,7,9,11,14,26,29,29,1181,0,5,4.865089592723706,1.594096000189893,29.166124999392196,2353.3886536833193
1769984970,25,,Aggregated,25.800000,0.000000,5,6,6,7,7,9,11,14,26,29,29,1205,0,5,4.861354315360593,1.594096000189893,29.166124999392196,2354.1676348547717
1769984971,25,,Aggregated,25.400000,0.000000,5,6,6,7,7,9,11,14,26,29,29,1237,0,5,4.843623698471882,1.5341440011980012,29.166124999392196,2354.2473726758285
1769984972,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,26,29,29,1253,0,5,4.840306597769997,1.5341440011980012,29.166124999392196,2354.1356743814845
1769984973,25,,Aggregated,24.700000,0.000000,5,6,6,7,7,8,10,14,26,29,29,1273,0,5,4.83499243205527,1.5341440011980012,29.166124999392196,2353.7046347211312
1769984974,25,,Aggregated,25.600000,0.000000,5,6,6,7,7,8,10,13,26,29,29,1301,0,5,4.824963287475998,1.5341440011980012,29.166124999392196,2352.9500384319754
1769984975,25,,Aggregated,24.500000,0.000000,5,6,6,7,7,8,11,14,29,32,32,1325,0,5,4.854505001512392,1.5341440011980012,32.09673799938173,2353.0988679245283
1769984976,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,11,14,29,32,32,1349,0,5,4.844453223871462,1.5341440011980012,32.09673799938173,2353.2424017790954
1769984977,25,,Aggregated,23.800000,0.000000,5,6,6,7,7,8,11,14,29,32,32,1377,0,5,4.838665969506578,1.5341440011980012,32.09673799938173,2353.358024691358
1769984978,25,,Aggregated,24.600000,0.000000,5,6,6,7,7,8,11,14,29,32,32,1399,0,5,4.828953225164732,1.5341440011980012,32.09673799938173,2352.5625446747677
1769984979,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1421,0,5,4.818123321609979,1.5341440011980012,32.09673799938173,2352.585503166784
1769984980,25,,Aggregated,23.800000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1447,0,5,4.80563603870356,1.5341440011980012,32.09673799938173,2353.107809260539
1769984981,25,,Aggregated,24.000000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1468,0,5,4.79865832970333,1.5341440011980012,32.09673799938173,2354.468664850136
1769984982,25,,Aggregated,25.200000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1497,0,5,4.784849114892455,1.5341440011980012,32.09673799938173,2351.9746158984635
1769984983,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1521,0,5,4.769764113075281,1.5341440011980012,32.09673799938173,2352.119658119658
1769984984,25,,Aggregated,23.400000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1551,0,5,4.7544130805818865,1.5341440011980012,32.09673799938173,2352.1128304319795
1769984985,25,,Aggregated,23.700000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1571,0,5,4.7469579961712505,1.5341440011980012,32.09673799938173,2351.310630171865
1769984986,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1593,0,5,4.740942349647167,1.5341440011980012,32.09673799938173,2351.5844318895165
1769984987,25,,Aggregated,25.200000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1615,0,5,4.7276025671751025,1.5341440011980012,32.09673799938173,2352.0835913312694
1769984988,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1639,0,5,4.716034899927735,1.5341440011980012,32.09673799938173,2352.446003660769
1769984989,25,,Aggregated,24.000000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1663,0,5,4.707182601312577,1.5341440011980012,32.09673799938173,2351.4413710162357
1769984990,25,,Aggregated,24.000000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1689,0,5,4.708922978677052,1.5341440011980012,32.09673799938173,2351.238602723505
1769984991,25,,Aggregated,24.000000,0.000000,5,6,6,7,7,8,10,13,29,32,32,1713,0,5,4.7002773193148055,1.5341440011980012,32.09673799938173,2351.3776999416227
1769984992,25,,Aggregated,23.400000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1737,0,5,4.739368786404738,1.5341440011980012,32.09673799938173,2351.2964881980424
1769984993,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1769,0,5,4.7379113289891865,1.5341440011980012,32.09673799938173,2351.191633691351
1769984994,25,,Aggregated,24.000000,0.000000,5,6,6,7,7,8,11,16,29,32,32,1795,0,5,4.741264813359557,1.5341440011980012,32.09673799938173,2351.0044568245125
1769984995,25,,Aggregated,24.600000,0.000000,5,6,6,7,7,8,11,16,29,32,32,1819,0,5,4.747844703669806,1.5341440011980012,32.09673799938173,2351.138537658054
1769984996,25,,Aggregated,25.000000,0.000000,5,6,6,7,7,8,11,16,29,32,32,1847,0,5,4.744044177031029,1.5341440011980012,32.09673799938173,2351.2566323768274
1769984997,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,16,29,32,32,1869,0,5,4.745949931502487,1.5341440011980012,32.09673799938173,2350.6859283039057
1769984998,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1901,0,5,4.739316264584542,1.5341440011980012,32.09673799938173,2350.7964229352974
1769984999,25,,Aggregated,25.200000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1917,0,5,4.736009982771805,1.5341440011980012,32.09673799938173,2350.9483568075116
1769985000,25,,Aggregated,25.800000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1941,0,5,4.730438672320432,1.5341440011980012,32.09673799938173,2350.8809891808346
1769985001,25,,Aggregated,26.000000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1967,0,5,4.728505012694775,1.5341440011980012,32.09673799938173,2350.523131672598
1769985002,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,29,32,32,1981,0,5,4.727725919220253,1.5341440011980012,32.09673799938173,2350.3927309439678
1769985003,25,,Aggregated,25.200000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2015,0,5,4.722731445645757,1.5341440011980012,32.09673799938173,2350.7766749379653
1769985004,25,,Aggregated,25.800000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2051,0,5,4.714393635286149,1.5341440011980012,32.09673799938173,2350.5007313505607
1769985005,25,,Aggregated,24.600000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2063,0,5,4.715582992230735,1.5341440011980012,32.09673799938173,2350.471643238003
1769985006,25,,Aggregated,25.000000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2091,0,5,4.713677202280629,1.5341440011980012,32.09673799938173,2350.584887613582
1769985007,25,,Aggregated,25.600000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2113,0,5,4.710027945087229,1.5341440011980012,32.09673799938173,2350.4429720776147
1769985008,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2145,0,5,4.708350267585242,1.5341440011980012,32.09673799938173,2350.018648018648
1769985009,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2163,0,5,4.711324470629595,1.5341440011980012,32.09673799938173,2349.7202958853445
1769985010,25,,Aggregated,23.800000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2185,0,5,4.704638012801663,1.5341440011980012,32.09673799938173,2349.7638443935925
1769985011,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2215,0,5,4.694112982379298,1.5341440011980012,32.09673799938173,2350.4699774266364
1769985012,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2235,0,5,4.695321546294496,1.5341440011980012,32.09673799938173,2350.08903803132
1769985013,25,,Aggregated,24.500000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2261,0,5,4.693018258725042,1.5341440011980012,32.09673799938173,2349.6205218929676
1769985014,25,,Aggregated,24.600000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2281,0,5,4.693045062244965,1.5341440011980012,32.09673799938173,2349.584392810171
1769985015,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,13,28,32,32,2309,0,5,4.693502271536475,1.5341440011980012,32.09673799938173,2350.1862278042445
1769985016,25,,Aggregated,24.200000,0.000000,5,6,6,7,7,8,10,13,28,32,32,2339,0,5,4.6975932359878865,1.5341440011980012,32.09673799938173,2350.0457460453185
1769985017,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2363,0,5,4.704771305959482,1.5341440011980012,32.09673799938173,2349.840457046128
1769985018,25,,Aggregated,25.000000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2389,0,5,4.706282053572089,1.5341440011980012,32.09673799938173,2349.7145249058185
1769985019,25,,Aggregated,24.600000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2409,0,5,4.7006012046432915,1.5341440011980012,32.09673799938173,2349.8356164383563
1769985020,25,,Aggregated,25.200000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2435,0,5,4.6972594065630835,1.5341440011980012,32.09673799938173,2349.5577002053387
1769985021,25,,Aggregated,24.400000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2465,0,5,4.6873282539486105,1.5341440011980012,32.09673799938173,2349.7371196754566
1769985022,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,14,28,32,32,2483,0,5,4.685436319765491,1.5341440011980012,32.09673799938173,2349.479258960934
1769985023,25,,Aggregated,24.500000,0.000000,5,6,6,7,7,8,10,13,28,32,32,2515,0,5,4.675215687864143,1.5341440011980012,32.09673799938173,2349.727634194831
1769985024,25,,Aggregated,24.800000,0.000000,5,6,6,7,7,8,10,13,28,32,32,2545,0,5,4.669416928479449,1.5341440011980012,32.09673799938173,2349.3084479371314
1769985025,25,,Aggregated,24.800000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2571,0,5,4.663808616483677,1.5341440011980012,32.09673799938173,2349.343057176196
1769985026,25,,Aggregated,25.600000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2601,0,5,4.655227816212897,1.5341440011980012,32.09673799938173,2349.6601307189544
1769985027,25,,Aggregated,25.400000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2621,0,5,4.654087959546504,1.5341440011980012,32.09673799938173,2349.341472720336
1769985028,25,,Aggregated,25.600000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2643,0,5,4.657872662872766,1.5341440011980012,32.09673799938173,2349.096102913356
1769985029,25,,Aggregated,26.200000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2669,0,5,4.652429573988903,1.5341440011980012,32.09673799938173,2349.131509928812
1769985030,25,,Aggregated,25.700000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2695,0,5,4.6453352370966785,1.5341440011980012,32.09673799938173,2349.3057513914655
1769985031,25,,Aggregated,25.400000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2715,0,5,4.640212326326146,1.5341440011980012,32.09673799938173,2349.2777163904234
1769985032,25,,Aggregated,25.600000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2735,0,5,4.6362191601366405,1.5341440011980012,32.09673799938173,2349.250091407678
1769985033,25,,Aggregated,25.800000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2761,0,5,4.632538089085603,1.4876449986331863,32.09673799938173,2349.0105034407825
1769985034,25,,Aggregated,25.400000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2791,0,5,4.626471379780004,1.4876449986331863,32.09673799938173,2349.1748477248298
1769985035,25,,Aggregated,25.400000,0.000000,5,6,6,6,7,8,10,12,28,32,32,2813,0,5,4.622364434043823,1.4876449986331863,32.09673799938173,2349.079274795592
1769985036,25,,Aggregated,24.400000,0.000000,5,6,6,6,7,8,10,12,28,32,32,2837,0,5,4.620577112431132,1.4876449986331863,32.09673799938173,2349.0489954176946
1769985037,25,,Aggregated,24.200000,0.000000,5,6,6,6,7,8,10,13,28,32,32,2859,0,5,4.630418783131707,1.4876449986331863,32.09673799938173,2348.95592864638
