Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769985325,100,,Aggregated,79.000000,8.200000,13,19,23,25,35,50,95,120,150,160,160,1436,259,13,18.588001126761323,1.437721999536734,157.36188899973058,2025.4094707520892
1769985326,100,,Aggregated,85.200000,4.600000,13,18,22,25,34,47,94,110,150,160,160,1524,259,13,18.072261322206433,1.437721999536734,157.36188899973058,2044.3858267716535
1769985327,100,,Aggregated,90.300000,1.000000,12,17,21,24,33,45,90,110,150,160,160,1625,259,12,17.507321822798424,1.437721999536734,157.36188899973058,2064.6603076923075
1769985328,100,,Aggregated,94.700000,0.300000,12,17,21,24,32,44,87,110,150,160,160,1729,259,12,17.29041656509627,1.437721999536734,157.36188899973058,2081.552920763447
1769985329,100,,Aggregated,95.800000,0.000000,12,17,21,23,32,42,84,100,150,160,160,1830,259,12,16.917745797301727,1.437721999536734,157.36188899973058,2094.427868852459
1769985330,100,,Aggregated,97.800000,0.000000,12,17,20,23,31,42,80,100,150,160,160,1920,259,12,16.662871021384262,1.437721999536734,157.36188899973058,2106.2947916666667
1769985331,100,,Aggregated,99.600000,0.000000,12,16,20,22,30,41,79,100,150,160,160,2028,259,12,16.310946899441102,1.437721999536734,157.36188899973058,2119.404339250493
1769985332,100,,Aggregated,97.300000,0.000000,12,16,20,22,30,41,77,100,150,160,160,2099,259,12,16.163794397834604,1.437721999536734,157.36188899973058,2128.3487374940446
1769985333,100,,Aggregated,97.300000,0.000000,12,17,21,23,33,47,95,120,210,240,240,2205,259,12,17.730879873496697,1.437721999536734,243.4179909996601,2138.3614512471654
1769985334,100,,Aggregated,97.400000,0.000000,13,17,22,25,39,79,120,150,280,390,390,2284,259,13,21.117199031546246,1.437721999536734,391.54657700055395,2150.166812609457
1769985335,100,,Aggregated,98.900000,0.000000,13,19,24,28,59,110,180,240,390,430,430,2388,259,13,26.57307374123199,1.437721999536734,429.09135000081733,2153.0167504187607
1769985336,100,,Aggregated,95.400000,0.000000,14,20,25,30,66,120,190,240,390,430,430,2492,259,14,28.179288931409374,1.437721999536734,429.09135000081733,2163.158507223114
1769985337,100,,Aggregated,96.000000,0.000000,14,20,25,29,62,110,190,240,390,430,430,2583,259,14,27.763186226123132,1.437721999536734,429.09135000081733,2169.1838946960897
1769985338,100,,Aggregated,93.300000,0.000000,14,19,24,29,61,110,180,240,390,430,430,2676,259,14,27.161109878205608,1.437721999536734,429.09135000081733,2173.3109118086695
1769985339,100,,Aggregated,96.300000,0.000000,13,19,24,28,59,110,180,240,390,430,430,2766,259,13,26.503927937483898,1.437721999536734,429.09135000081733,2179.6612436731743
1769985340,100,,Aggregated,95.200000,0.000000,13,18,23,27,57,110,180,230,390,430,430,2869,259,13,25.79911144756762,1.437721999536734,429.09135000081733,2185.908330428721
1769985341,100,,Aggregated,92.800000,0.000000,12,18,22,26,53,110,180,230,390,430,430,2978,259,12,25.072609789144067,1.437721999536734,429.09135000081733,2191.5933512424444
1769985342,100,,Aggregated,93.700000,0.000000,12,17,22,26,50,100,170,230,360,430,430,3072,259,12,24.499876614280325,1.437721999536734,429.09135000081733,2195.6295572916665
1769985343,100,,Aggregated,95.900000,0.000000,12,17,22,25,48,100,170,230,360,430,430,3180,259,12,23.868598189015618,1.437721999536734,429.09135000081733,2201.074213836478
1769985344,100,,Aggregated,94.900000,0.000000,11,16,21,25,45,99,170,230,360,430,430,3278,259,11,23.329417252004497,1.437721999536734,429.09135000081733,2205.9081757169006
1769985345,100,,Aggregated,93.700000,0.000000,11,16,21,24,44,99,170,230,360,430,430,3370,259,11,22.885030221383765,1.437721999536734,429.09135000081733,2209.607418397626
1769985346,100,,Aggregated,98.600000,0.000000,11,15,20,24,42,97,160,220,360,430,430,3486,259,11,22.344893689348932,1.437721999536734,429.09135000081733,2213.266494549627
1769985347,100,,Aggregated,97.600000,0.000000,10,15,20,23,41,95,160,220,360,430,430,3576,259,10,21.96067906657678,1.437721999536734,429.09135000081733,2216.7522371364653
1769985348,100,,Aggregated,99.800000,0.000000,10,15,19,23,40,94,160,220,360,430,430,3670,259,10,21.56006725478894,1.437721999536734,429.09135000081733,2220.6133514986377
1769985349,100,,Aggregated,99.200000,0.000000,10,14,19,22,39,92,160,220,360,430,430,3756,259,10,21.1978053900597,1.437721999536734,429.09135000081733,2223.32268370607
1769985350,100,,Aggregated,100.900000,0.000000,10,14,19,22,38,90,150,220,360,430,430,3853,259,10,20.825334565290817,1.437721999536734,429.09135000081733,2227.1536465092136
1769985351,100,,Aggregated,99.000000,0.000000,10,14,18,22,37,86,150,210,360,430,430,3960,259,10,20.45396288814908,1.437721999536734,429.09135000081733,2229.5217171717172
1769985352,100,,Aggregated,98.400000,0.000000,10,14,18,21,37,85,150,210,340,430,430,4046,259,10,20.185812938721746,1.437721999536734,429.09135000081733,2232.0333662876915
1769985353,100,,Aggregated,98.600000,0.000000,9,13,17,21,36,84,150,210,340,430,430,4154,259,9,19.853752543109525,1.437721999536734,429.09135000081733,2234.8928743379875
1769985354,100,,Aggregated,97.000000,0.000000,9,13,17,21,35,82,150,210,340,430,430,4236,259,9,19.59339801371073,1.437721999536734,429.09135000081733,2237.167138810198
1769985355,100,,Aggregated,97.600000,0.000000,9,13,17,20,34,80,150,210,340,430,430,4352,259,9,19.27666183457976,1.437721999536734,429.09135000081733,2239.9682904411766
1769985356,100,,Aggregated,96.200000,0.000000,9,13,16,20,34,77,150,200,340,430,430,4442,259,9,19.022282014654884,1.437721999536734,429.09135000081733,2242.0641602881583
1769985357,100,,Aggregated,96.700000,0.000000,9,12,16,19,33,73,140,200,340,430,430,4550,259,9,18.719515855845312,1.437721999536734,429.09135000081733,2244.84989010989
1769985358,100,,Aggregated,96.600000,0.000000,9,12,16,19,32,71,140,200,340,430,430,4646,259,9,18.494444469456038,1.437721999536734,429.09135000081733,2246.7677572105035
1769985359,100,,Aggregated,95.900000,0.000000,9,12,16,19,32,71,140,200,340,430,430,4744,259,9,18.261479208702756,1.437721999536734,429.09135000081733,2249.47913153457
1769985360,100,,Aggregated,95.900000,0.000000,9,12,15,19,31,68,140,200,340,430,430,4846,259,9,18.053478979382763,1.437721999536734,429.09135000081733,2250.920140321915
1769985361,100,,Aggregated,97.300000,0.000000,9,12,15,18,31,66,140,190,340,430,430,4944,259,9,17.834828078900255,1.437721999536734,429.09135000081733,2252.604773462783
1769985362,100,,Aggregated,98.100000,0.000000,9,12,15,18,30,65,130,190,330,430,430,5032,259,9,17.674366909395268,1.437721999536734,429.09135000081733,2254.0798887122414
1769985363,100,,Aggregated,97.000000,0.000000,9,12,15,18,30,62,130,190,330,430,430,5143,259,9,17.464392133014314,1.437721999536734,429.09135000081733,2256.728368656426
1769985364,100,,Aggregated,98.800000,0.000000,9,12,15,17,29,61,130,180,330,430,430,5244,259,9,17.26936709193207,1.437721999536734,429.09135000081733,2257.9191456903127
1769985365,100,,Aggregated,98.800000,0.000000,9,12,15,17,29,61,130,180,330,430,430,5336,259,9,17.112590766136353,1.437721999536734,429.09135000081733,2259.42916041979
1769985366,100,,Aggregated,99.000000,0.000000,9,11,14,17,29,60,120,180,330,430,430,5443,259,9,16.935619132667583,1.437721999536734,429.09135000081733,2261.483005695389
1769985367,100,,Aggregated,100.200000,0.000000,9,11,14,17,28,59,120,180,330,430,430,5546,259,9,16.79749612569679,1.437721999536734,429.09135000081733,2262.7221420843853
1769985368,100,,Aggregated,98.700000,0.000000,9,12,14,17,28,58,120,180,330,430,430,5642,259,9,16.695534625329913,1.437721999536734,429.09135000081733,2264.197270471464
1769985369,100,,Aggregated,99.700000,0.000000,9,12,14,16,28,57,120,180,330,430,430,5739,259,9,16.571472974233746,1.437721999536734,429.09135000081733,2265.7508276703256
1769985370,100,,Aggregated,99.000000,0.000000,9,12,14,16,27,56,120,180,330,430,430,5829,259,9,16.434437257356823,1.437721999536734,429.09135000081733,2267.0789157659974
1769985371,100,,Aggregated,100.300000,0.000000,9,11,14,16,27,53,120,180,330,430,430,5950,259,9,16.243024592795567,1.437721999536734,429.09135000081733,2268.4058823529413
1769985372,100,,Aggregated,99.100000,0.000000,9,11,14,16,27,52,120,170,320,430,430,6026,259,9,16.118704601581875,1.437721999536734,429.09135000081733,2269.1286093594426
1769985373,100,,Aggregated,98.700000,0.000000,9,11,14,16,26,50,120,170,320,430,430,6138,259,9,15.946021491386801,1.437721999536734,429.09135000081733,2270.5834147930923
1769985374,100,,Aggregated,100.700000,0.000000,9,11,14,16,26,50,120,170,320,430,430,6236,259,9,15.81763202792298,1.437721999536734,429.09135000081733,2271.971776779987
1769985375,100,,Aggregated,98.200000,0.000000,9,11,13,16,25,48,110,170,320,430,430,6326,259,9,15.718311986898762,1.437721999536734,429.09135000081733,2272.98814416693
1769985376,100,,Aggregated,99.600000,0.000000,9,11,13,15,25,47,110,170,320,430,430,6432,259,9,15.573974719856736,1.437721999536734,429.09135000081733,2273.978544776119
1769985377,100,,Aggregated,98.600000,0.000000,9,11,13,15,25,46,110,170,320,430,430,6520,259,9,15.463506842659493,1.437721999536734,429.09135000081733,2274.7708588957057
1769985378,100,,Aggregated,99.500000,0.000000,9,11,13,15,25,45,110,170,320,430,430,6630,259,9,15.323998806206118,1.437721999536734,429.09135000081733,2276.2562594268475
1769985379,100,,Aggregated,98.500000,0.000000,9,11,13,15,24,44,110,170,320,430,430,6743,259,9,15.182683313681201,1.437721999536734,429.09135000081733,2277.7366157496663
1769985380,100,,Aggregated,98.900000,0.000000,9,11,13,15,24,43,110,160,320,430,430,6828,259,9,15.084338138861856,1.437721999536734,429.09135000081733,2278.1816051552432
1769985381,100,,Aggregated,96.600000,0.000000,9,11,13,15,24,42,110,160,320,430,430,6940,259,9,14.948435412702107,1.437721999536734,429.09135000081733,2279.2680115273774
1769985382,100,,Aggregated,100.800000,0.000000,9,11,13,15,24,42,110,160,310,430,430,7033,259,9,14.83981723050842,1.437721999536734,429.09135000081733,2280.504052324755
1769985383,100,,Aggregated,98.700000,0.000000,9,11,13,14,24,41,110,160,310,430,430,7132,259,9,14.719481114157064,1.437721999536734,429.09135000081733,2281.156477846326
1769985384,100,,Aggregated,98.600000,0.000000,9,11,12,14,23,41,110,160,310,430,430,7226,259,9,14.610210403566352,1.437721999536734,429.09135000081733,2282.019512870191
1769985385,100,,Aggregated,100.100000,0.000000,9,11,12,14,23,40,110,160,310,430,430,7352,259,9,14.482056209354418,1.437721999536734,429.09135000081733,2282.9795973884657
1769985386,100,,Aggregated,99.800000,0.000000,9,11,12,14,23,40,110,160,310,430,430,7434,259,9,14.390852710542863,1.437721999536734,429.09135000081733,2283.7956685499057
1769985387,100,,Aggregated,99.400000,0.000000,8,10,12,14,23,39,100,160,310,430,430,7548,259,8,14.269699166953954,1.437721999536734,429.09135000081733,2284.7525172231053
1769985388,100,,Aggregated,101.600000,0.000000,9,11,12,14,23,39,100,150,310,430,430,7656,259,9,14.312579531892647,1.437721999536734,429.09135000081733,2286.148510971787
1769985389,100,,Aggregated,100.700000,0.000000,9,11,12,14,23,39,100,150,310,430,430,7754,259,9,14.287311693599353,1.437721999536734,429.09135000081733,2286.245163786433
1769985390,100,,Aggregated,101.200000,0.000000,9,11,12,14,23,38,100,150,310,430,430,7842,259,9,14.232131797012842,1.437721999536734,429.09135000081733,2287.0539403213465
1769985391,100,,Aggregated,103.400000,0.000000,9,11,13,14,23,39,100,150,310,430,430,7946,259,9,14.315804094660312,1.437721999536734,429.09135000081733,2288.243644601057
1769985392,100,,Aggregated,100.600000,0.000000,9,11,13,15,24,39,100,150,300,430,430,8036,259,9,14.36367397214865,1.437721999536734,429.09135000081733,2288.3479342956693
1769985393,100,,Aggregated,102.000000,0.000000,9,11,13,15,24,42,100,150,300,430,430,8148,259,9,14.643958241185404,1.437721999536734,429.09135000081733,2289.087383406971
1769985394,100,,Aggregated,101.200000,0.000000,9,11,13,15,24,41,100,150,300,430,430,8232,259,9,14.580565963456028,1.437721999536734,429.09135000081733,2289.800048590865
1769985395,100,,Aggregated,100.400000,0.000000,9,11,13,15,24,41,100,150,300,430,430,8334,259,9,14.498131160687976,1.437721999536734,429.09135000081733,2290.5043196544275
1769985396,100,,Aggregated,101.400000,0.000000,9,11,13,15,24,40,99,150,300,430,430,8428,259,9,14.424969778852427,1.437721999536734,429.09135000081733,2291.0061699098246
1769985397,100,,Aggregated,99.600000,0.000000,9,11,13,15,24,40,99,150,300,430,430,8534,259,9,14.359810104778187,1.437721999536734,429.09135000081733,2291.661003046637
1769985398,100,,Aggregated,98.000000,0.000000,9,11,13,15,24,40,99,150,300,430,430,8634,259,9,14.2850905524866,1.437721999536734,429.09135000081733,2292.3281213805885
1769985399,100,,Aggregated,98.500000,0.000000,9,11,13,15,23,39,99,150,300,430,430,8716,259,9,14.222059421198875,1.437721999536734,429.09135000081733,2292.634235888022
1769985400,100,,Aggregated,99.300000,0.000000,9,11,13,14,23,39,98,150,300,430,430,8834,259,9,14.122481561259114,1.437721999536734,429.09135000081733,2293.446796468191
1769985401,100,,Aggregated,97.100000,0.000000,9,11,13,14,23,39,98,150,300,430,430,8936,259,9,14.037838593347931,1.437721999536734,429.09135000081733,2294.272381378693
1769985402,100,,Aggregated,96.000000,0.000000,9,11,12,14,23,38,97,140,300,430,430,9032,259,9,13.962662077629734,1.437721999536734,429.09135000081733,2295.2321744907
1769985403,100,,Aggregated,98.600000,0.000000,9,11,12,14,23,38,96,140,300,430,430,9135,259,9,13.887755848073779,1.437721999536734,429.09135000081733,2295.3158182813354
1769985404,100,,Aggregated,98.100000,0.000000,9,11,12,14,22,37,95,140,300,430,430,9224,259,9,13.814155291647134,1.437721999536734,429.09135000081733,2295.5865134431915
1769985405,100,,Aggregated,100.000000,0.000000,9,10,12,14,22,37,95,140,300,430,430,9334,259,9,13.718648834384906,1.437721999536734,429.09135000081733,2296.39629312192
1769985406,100,,Aggregated,97.600000,0.000000,8,10,12,14,22,37,94,140,300,430,430,9434,259,8,13.643095145129431,1.437721999536734,429.09135000081733,2296.996502013992
1769985407,100,,Aggregated,100.400000,0.000000,8,10,12,14,22,36,93,140,300,430,430,9528,259,8,13.601928740044961,1.437721999536734,429.09135000081733,2297.2185138539044
1769985408,100,,Aggregated,100.200000,0.000000,8,10,12,14,22,36,92,140,300,430,430,9630,259,8,13.546094771458831,1.437721999536734,429.09135000081733,2297.7494288681205
1769985409,100,,Aggregated,100.600000,0.000000,8,10,12,14,22,36,92,140,300,430,430,9724,259,8,13.479462440986715,1.437721999536734,429.09135000081733,2298.2303578774167
1769985410,100,,Aggregated,98.600000,0.000000,8,10,12,14,22,35,92,140,300,430,430,9814,259,8,13.415672124429948,1.437721999536734,429.09135000081733,2298.7596291012837
1769985411,100,,Aggregated,99.100000,0.000000,8,10,12,14,22,35,90,130,300,430,430,9914,259,8,13.345005317547674,1.437721999536734,429.09135000081733,2299.2690135162397
1769985412,100,,Aggregated,100.600000,0.000000,8,10,12,14,21,35,90,130,290,410,430,10026,259,8,13.275939060958388,1.437721999536734,429.09135000081733,2299.6354478356275
1769985413,100,,Aggregated,98.100000,0.000000,8,10,12,13,21,35,89,130,290,410,430,10130,259,8,13.206146597254898,1.437721999536734,429.09135000081733,2300.1434353405725
1769985414,100,,Aggregated,97.800000,0.000000,8,10,12,13,21,34,88,130,290,410,430,10228,259,8,13.137925319925548,1.437721999536734,429.09135000081733,2300.5964020336332
